532
525
528
525
523
520
518
520
521
521
522
524
524
525
525
525
523
518
516
516
514
514
516
517
517
518
520
520
520
521
521
522
520
519
520
517
512
507
504
501
501
502
502
501
502
500
501
500
505
516
534
554
581
612
642
675
701
717
724
725
718
708
691
679
665
653
644
638
634
632
626
619
612
600
585
571
559
547
540
533
531
529
530
532
534
536
538
538
540
536
535
533
530
525
521
516
511
506
501
496
494
493
492
492
493
493
494
495
494
499
498
496
494
494
494
494
494
496
501
517
540
569
604
644
681
721
745
760
764
757
745
726
708
688
672
657
648
640
634
628
621
609
597
581
567
552
540
528
520
516
514
514
518
521
522
523
522
522
520
518
513
510
507
504
499
495
493
489
488
487
486
486
486
487
486
486
485
485
484
483
482
482
480
478
478
477
477
478
486
500
524
555
595
637
678
715
741
756
758
748
737
717
693
674
657
644
634
627
621
615
607
597
584
569
555
541
529
520
512
511
510
511
512
514
517
519
518
516
514
512
508
505
499
494
489
487
483
483
483
482
483
483
483
483
484
486
487
489
490
489
489
487
486
485
483
481
480
480
483
494
512
538
573
614
656
701
736
758
770
768
758
738
717
692
673
655
643
634
628
626
621
613
598
581
566
549
535
525
521
519
521
522
524
526
526
525
525
525
524
520
514
510
505
501
499
496
494
492
487
485
485
483
482
482
482
482
482
483
484
483
483
482
483
481
480
478
478
478
483
494
513
542
581
627
676
725
762
786
798
796
783
762
737
713
685
665
651
640
630
622
613
604
588
573
555
542
529
520
513
512
512
513
513
514
516
516
513
512
508
505
499
495
493
488
486
484
482
480
477
475
475
475
475
475
474
472
473
472
471
470
471
470
469
468
468
468
468
473
485
507
541
583
633
686
738
776
802
816
812
799
777
751
724
693
672
653
639
626
615
604
591
576
558
540
523
508
496
486
483
480
480
482
484
487
487
486
485
482
482
480
477
474
468
463
461
458
454
453
450
450
449
449
450
451
451
453
454
457
459
461
462
463
464
464
464
466
470
480
499
525
566
608
657
706
746
772
784
782
766
745
716
684
654
630
612
597
585
574
566
555
544
532
517
505
498
495
495
499
505
511
516
521
525
526
526
525
522
519
514
510
506
501
496
494
493
487
485
482
480
478
480
482
482
483
484
483
482
482
480
477
478
485
496
520
554
598
651
708
757
796
820
830
820
800
771
739
706
675
652
634
619
607
594
580
566
547
528
511
498
489
486
486
488
494
501
508
513
517
518
514
511
506
499
493
486
482
476
471
468
466
464
461
460
459
460
459
459
460
459
458
457
459
459
459
460
465
477
501
536
584
644
710
766
820
858
879
882
868
844
811
780
746
720
693
678
664
652
640
625
605
583
557
532
508
488
474
465
461
461
466
473
478
483
486
488
489
488
486
482
478
474
470
466
462
458
451
447
441
439
439
440
442
447
450
454
457
459
458
459
458
458
456
456
457
464
478
505
545
602
672
740
804
855
888
904
901
882
855
821
786
756
727
705
685
669
657
645
633
615
589
561
533
506
483
466
454
448
446
449
456
461
468
473
475
478
478
477
474
470
464
459
452
447
440
436
430
428
428
429
432
433
436
437
439
441
445
447
450
450
449
448
446
440
440
439
444
449
465
495
533
581
637
693
747
786
812
822
816
799
776
752
728
706
686
672
660
652
642
630
615
595
573
549
524
502
485
473
468
465
465
468
473
477
484
487
489
489
487
484
482
480
475
470
466
460
456
452
450
448
446
444
444
444
446
448
448
451
454
458
459
459
458
457
456
454
453
451
450
450
450
450
456
468
492
522
559
607
655
700
739
763
